"object_id"	"object_lat"	"object_lon"	"object_date"	"object_time"	"object_link"	"object_depth_min"	"object_depth_max"	"object_annotation_status"	"object_annotation_person_name"	"object_annotation_person_email"	"object_annotation_date"	"object_annotation_time"	"object_annotation_category"	"object_annotation_hierarchy"	"object_lat_end"	"object_lon_end"	"object_area"	"object_mean"	"object_stddev"	"object_mode"	"object_min"	"object_max"	"object_x"	"object_y"	"object_xm"	"object_ym"	"object_perim."	"object_bx"	"object_by"	"object_width"	"object_height"	"object_major"	"object_minor"	"object_angle"	"object_circ."	"object_feret"	"object_intden"	"object_median"	"object_skew"	"object_kurt"	"object_%area"	"object_xstart"	"object_ystart"	"object_area_exc"	"object_fractal"	"object_skelarea"	"object_slope"	"object_histcum1"	"object_histcum2"	"object_histcum3"	"object_xmg5"	"object_ymg5"	"object_nb1"	"object_nb2"	"object_nb3"	"object_compentropy"	"object_compmean"	"object_compslope"	"object_compm1"	"object_compm2"	"object_compm3"	"object_symetrieh"	"object_symetriev"	"object_symetriehc"	"object_symetrievc"	"object_convperim"	"object_convarea"	"object_fcons"	"object_thickr"	"object_tag"	"object_esd"	"object_elongation"	"object_range"	"object_meanpos"	"object_centroids"	"object_cv"	"object_sr"	"object_perimareaexc"	"object_feretareaexc"	"object_perimferet"	"object_perimmajor"	"object_circex"	"object_cdexc"	"sample_id"	"sample_dataportal_descriptor"	"sample_scan_operator"	"sample_ship"	"sample_program"	"sample_stationid"	"sample_bottomdepth"	"sample_ctdrosettefilename"	"sample_other_ref"	"sample_tow_nb"	"sample_tow_type"	"sample_net_type"	"sample_net_mesh"	"sample_net_surf"	"sample_zmax"	"sample_zmin"	"sample_tot_vol"	"sample_comment"	"sample_tot_vol_qc"	"sample_depth_qc"	"sample_sample_qc"	"sample_barcode"	"sample_duration"	"sample_ship_speed"	"sample_cable_length"	"sample_cable_angle"	"sample_cable_speed"	"sample_nb_jar"	"sample_open"	"process_id"	"process_date"	"process_time"	"process_img_software_version"	"process_img_resolution"	"process_img_od_grey"	"process_img_od_std"	"process_img_background_img"	"process_particle_version"	"process_particle_threshold"	"process_particle_pixel_size_mm"	"process_particle_min_size_mm"	"process_particle_max_size_mm"	"process_particle_sep_mask"	"process_particle_bw_ratio"	"process_software"	"acq_id"	"acq_instrument"	"acq_min_mesh"	"acq_max_mesh"	"acq_sub_part"	"acq_sub_method"	"acq_hardware"	"acq_software"	"acq_author"	"acq_imgtype"	"acq_scan_date"	"acq_scan_time"	"acq_quality"	"acq_bitpixel"	"acq_greyfrom"	"acq_scan_resolution"	"acq_rotation"	"acq_miror"	"acq_xsize"	"acq_ysize"	"acq_xoffset"	"acq_yoffset"	"acq_lut_color_balance"	"acq_lut_filter"	"acq_lut_min"	"acq_lut_max"	"acq_lut_odrange"	"acq_lut_ratio"	"acq_lut_16b_median"
"sp061421_sta_wa_l_a_l_a_1_19"	33.833333333333336	-78.33333333333334	"20210614"	"213800"	"http://www.zooscan.obs-vlfr.fr//"	1e-08	9.449	"validated"	"Christine Chan"	"chanc21@students.ecu.edu"	"20221004"	"144743"	"Actinopterygii"	"living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chordata>Craniata>Vertebrata>Gnathostomata>Actinopterygii"	33.833333333333336	-78.33333333333334	44757.0	112.92	60.714	68.0	33.0	244.0	216.29	241.91	220.64	247.38	2172.88	6998.0	3380.0	499.0	596.0	489.2	116.5	141.5	0.119	744.6	5053739.0	84.0	1.005	-0.457	0.0	7055.0	3380.0	44755.0	1.117	1443.0	3.232	67.0	83.0	150.0	0.0	0.0	8.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.924	8.971	11.0	11.0	2186.0	115437.0	97.415	3.581	1.0	238.71820689614708	4.17948717948718	211.0	-1.6401401401401399	7.0710678118654755	54.020545518951465	28.90995260663507	10.27162003194537	3.521563241509112	2.916778523489933	4.443762781186094	0.11910554285031492	0.03342444628789761	"sp061421_sta_wa_l_a"	"nan"	"cw"	"tom_cat"	"dredge"	"wa"	"9.449"	"nan"	"nan"	"2"	"2"	"dmb"	"335"	"0.2827"	"9.449"	"1.0e-8"	"60.1302922"	"nan"	"1"	"2"	"1111"	"nan"	"10"	"1"	"6"	"45"	"0"	"1"	"nan"	"zooprocess_sp061421_sta_wa_l_a"	"20221004"	"094800"	"7.21_picheral_cnrs"	"2400"	"86"	"1.4971"	"20220502_1252_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"nan"	"zooprocess_pid_to_ecotaxa_7.26_2017/12/01"	"l_a_sp061421_sta_wa_l_a"	"zooscan"	"850"	"999999"	"16"	"motoda"	"hydroptic_v2"	"vuescan8.4.57"	"cw"	"zooscan"	"20220502"	"145300"	"4"	"3"	"2"	"3"	"3"	"1"	"30160"	"48912"	"5184"	"1578"	"manual"	"yes"	"385"	"32163"	"1.8"	"1.15"	"27968"
"sp061421_sta_wa_l_a_l_a_1_20"	33.833333333333336	-78.33333333333334	"20210614"	"213800"	"http://www.zooscan.obs-vlfr.fr//"	1e-08	9.449	"validated"	"Christine Chan"	"chanc21@students.ecu.edu"	"20221009"	"042936"	"badfocus<artefact"	"not-living>artefact>badfocus"	33.833333333333336	-78.33333333333334	2094.0	238.15	3.723	243.0	226.0	247.0	32.07	31.21	32.06	31.21	418.3	5695.0	3406.0	62.0	63.0	52.8	50.5	36.5	0.15	63.8	498688.0	238.0	-0.302	-0.724	2.39	5719.0	3406.0	2044.0	1.268	460.0	0.49	234.0	237.0	240.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.381	2.446	2.0	2.0	246.0	2723.0	411.794	5.315	1.0	51.63490686227129	1.0392156862745099	21.0	-0.7283950617283943	0.0	1.6796136888515643	19.047619047619047	9.245615663759605	1.4155966566521883	6.53125	7.886792452830188	0.14700705991020208	0.0	"sp061421_sta_wa_l_a"	"nan"	"cw"	"tom_cat"	"dredge"	"wa"	"9.449"	"nan"	"nan"	"2"	"2"	"dmb"	"335"	"0.2827"	"9.449"	"1.0e-8"	"60.1302922"	"nan"	"1"	"2"	"1111"	"nan"	"10"	"1"	"6"	"45"	"0"	"1"	"nan"	"zooprocess_sp061421_sta_wa_l_a"	"20221004"	"094800"	"7.21_picheral_cnrs"	"2400"	"86"	"1.4971"	"20220502_1252_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"nan"	"zooprocess_pid_to_ecotaxa_7.26_2017/12/01"	"l_a_sp061421_sta_wa_l_a"	"zooscan"	"850"	"999999"	"16"	"motoda"	"hydroptic_v2"	"vuescan8.4.57"	"cw"	"zooscan"	"20220502"	"145300"	"4"	"3"	"2"	"3"	"3"	"1"	"30160"	"48912"	"5184"	"1578"	"manual"	"yes"	"385"	"32163"	"1.8"	"1.15"	"27968"
"sp061421_sta_wa_l_a_l_a_1_21"	33.833333333333336	-78.33333333333334	"20210614"	"213800"	"http://www.zooscan.obs-vlfr.fr//"	1e-08	9.449	"validated"	"Christine Chan"	"chanc21@students.ecu.edu"	"20221004"	"152632"	"Copepoda"	"living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda"	33.833333333333336	-78.33333333333334	10941.0	134.2	63.05	68.0	61.0	243.0	43.94	134.32	48.39	129.8	804.49	8645.0	3734.0	128.0	218.0	159.8	87.2	87.1	0.212	218.2	1468270.0	113.0	0.491	-1.319	0.0	8661.0	3734.0	10941.0	1.168	432.0	0.757	73.0	112.0	197.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.866	3.9	4.0	4.0	688.0	17822.0	63.294	4.83	1.0	118.0275978699364	1.839080459770115	182.0	-1.486338797814208	5.656854249492381	46.94485842026826	34.61538461538461	7.686480676701762	2.0841452581106767	3.688073394495413	5.025	0.21269377752361282	0.054081219999554016	"sp061421_sta_wa_l_a"	"nan"	"cw"	"tom_cat"	"dredge"	"wa"	"9.449"	"nan"	"nan"	"2"	"2"	"dmb"	"335"	"0.2827"	"9.449"	"1.0e-8"	"60.1302922"	"nan"	"1"	"2"	"1111"	"nan"	"10"	"1"	"6"	"45"	"0"	"1"	"nan"	"zooprocess_sp061421_sta_wa_l_a"	"20221004"	"094800"	"7.21_picheral_cnrs"	"2400"	"86"	"1.4971"	"20220502_1252_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"nan"	"zooprocess_pid_to_ecotaxa_7.26_2017/12/01"	"l_a_sp061421_sta_wa_l_a"	"zooscan"	"850"	"999999"	"16"	"motoda"	"hydroptic_v2"	"vuescan8.4.57"	"cw"	"zooscan"	"20220502"	"145300"	"4"	"3"	"2"	"3"	"3"	"1"	"30160"	"48912"	"5184"	"1578"	"manual"	"yes"	"385"	"32163"	"1.8"	"1.15"	"27968"
"sp061421_sta_wa_l_a_l_a_1_22"	33.833333333333336	-78.33333333333334	"20210614"	"213800"	"http://www.zooscan.obs-vlfr.fr//"	1e-08	9.449	"validated"	"Christine Chan"	"chanc21@students.ecu.edu"	"20221009"	"042936"	"badfocus<artefact"	"not-living>artefact>badfocus"	33.833333333333336	-78.33333333333334	1797.0	238.56	3.224	239.0	228.0	248.0	29.23	24.77	29.25	24.76	304.72	4704.0	3815.0	56.0	51.0	49.0	46.7	88.1	0.243	57.3	428689.0	239.0	-0.149	-0.602	3.34	4720.0	3815.0	1737.0	1.237	381.0	0.439	235.0	238.0	240.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.991	2.051	2.0	2.0	210.0	2195.0	193.723	2.576	1.0	47.833162783670154	1.0425531914893618	20.0	-0.8939393939393935	0.0	1.2575452716297786	15.0	7.318126799278394	1.3676499264225197	5.350877192982456	6.224489795918367	0.2346442973087007	0.0	"sp061421_sta_wa_l_a"	"nan"	"cw"	"tom_cat"	"dredge"	"wa"	"9.449"	"nan"	"nan"	"2"	"2"	"dmb"	"335"	"0.2827"	"9.449"	"1.0e-8"	"60.1302922"	"nan"	"1"	"2"	"1111"	"nan"	"10"	"1"	"6"	"45"	"0"	"1"	"nan"	"zooprocess_sp061421_sta_wa_l_a"	"20221004"	"094800"	"7.21_picheral_cnrs"	"2400"	"86"	"1.4971"	"20220502_1252_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"nan"	"zooprocess_pid_to_ecotaxa_7.26_2017/12/01"	"l_a_sp061421_sta_wa_l_a"	"zooscan"	"850"	"999999"	"16"	"motoda"	"hydroptic_v2"	"vuescan8.4.57"	"cw"	"zooscan"	"20220502"	"145300"	"4"	"3"	"2"	"3"	"3"	"1"	"30160"	"48912"	"5184"	"1578"	"manual"	"yes"	"385"	"32163"	"1.8"	"1.15"	"27968"
"sp061421_sta_wa_l_a_l_a_1_23"	33.833333333333336	-78.33333333333334	"20210614"	"213800"	"http://www.zooscan.obs-vlfr.fr//"	1e-08	9.449	"validated"	"Christine Chan"	"chanc21@students.ecu.edu"	"20221004"	"144743"	"Crustacea"	"living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea"	33.833333333333336	-78.33333333333334	37663.0	160.54	50.458	241.0	50.0	250.0	278.18	319.36	274.77	323.62	2426.59	5082.0	3839.0	508.0	606.0	624.9	76.7	50.6	0.08	772.2	6046446.0	161.0	0.07	-1.311	0.21	5576.0	3839.0	37583.0	1.188	1453.0	1.667	110.0	159.0	204.0	0.0	0.0	5.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.496	11.466	12.0	12.0	2224.0	77558.0	101.243	3.147	1.0	218.98406556953051	8.116883116883116	200.0	-0.809299800977022	5.830951894845301	31.144886009717204	25.0	12.519127265172045	3.9821863406315696	3.143782383419689	3.8832	0.0801792067640807	0.030077638586182287	"sp061421_sta_wa_l_a"	"nan"	"cw"	"tom_cat"	"dredge"	"wa"	"9.449"	"nan"	"nan"	"2"	"2"	"dmb"	"335"	"0.2827"	"9.449"	"1.0e-8"	"60.1302922"	"nan"	"1"	"2"	"1111"	"nan"	"10"	"1"	"6"	"45"	"0"	"1"	"nan"	"zooprocess_sp061421_sta_wa_l_a"	"20221004"	"094800"	"7.21_picheral_cnrs"	"2400"	"86"	"1.4971"	"20220502_1252_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"nan"	"zooprocess_pid_to_ecotaxa_7.26_2017/12/01"	"l_a_sp061421_sta_wa_l_a"	"zooscan"	"850"	"999999"	"16"	"motoda"	"hydroptic_v2"	"vuescan8.4.57"	"cw"	"zooscan"	"20220502"	"145300"	"4"	"3"	"2"	"3"	"3"	"1"	"30160"	"48912"	"5184"	"1578"	"manual"	"yes"	"385"	"32163"	"1.8"	"1.15"	"27968"
"sp061421_sta_wa_l_a_l_a_1_24"	33.833333333333336	-78.33333333333334	"20210614"	"213800"	"http://www.zooscan.obs-vlfr.fr//"	1e-08	9.449	"validated"	"Christine Chan"	"chanc21@students.ecu.edu"	"20221004"	"144155"	"Crustacea"	"living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea"	33.833333333333336	-78.33333333333334	36855.0	169.78	45.571	243.0	79.0	253.0	253.45	227.99	248.93	227.82	2754.69	1270.0	3869.0	399.0	534.0	416.9	112.6	128.9	0.061	622.6	6257077.0	163.0	0.151	-1.252	1.65	1293.0	3869.0	36246.0	1.257	1829.0	1.793	130.0	161.0	210.0	0.0	0.0	9.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.124	7.932	11.0	10.0	1862.0	94189.0	191.808	2.442	1.0	216.6223520812532	3.690265486725664	174.0	-0.9167217448777264	4.0	27.093886205677936	26.436781609195403	14.470767310329062	3.2723368545680604	4.42215088282504	6.606714628297362	0.0600104307018834	0.021010188472347098	"sp061421_sta_wa_l_a"	"nan"	"cw"	"tom_cat"	"dredge"	"wa"	"9.449"	"nan"	"nan"	"2"	"2"	"dmb"	"335"	"0.2827"	"9.449"	"1.0e-8"	"60.1302922"	"nan"	"1"	"2"	"1111"	"nan"	"10"	"1"	"6"	"45"	"0"	"1"	"nan"	"zooprocess_sp061421_sta_wa_l_a"	"20221004"	"094800"	"7.21_picheral_cnrs"	"2400"	"86"	"1.4971"	"20220502_1252_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"nan"	"zooprocess_pid_to_ecotaxa_7.26_2017/12/01"	"l_a_sp061421_sta_wa_l_a"	"zooscan"	"850"	"999999"	"16"	"motoda"	"hydroptic_v2"	"vuescan8.4.57"	"cw"	"zooscan"	"20220502"	"145300"	"4"	"3"	"2"	"3"	"3"	"1"	"30160"	"48912"	"5184"	"1578"	"manual"	"yes"	"385"	"32163"	"1.8"	"1.15"	"27968"
"sp061421_sta_wa_l_a_l_a_1_25"	33.833333333333336	-78.33333333333334	"20210614"	"213800"	"http://www.zooscan.obs-vlfr.fr//"	1e-08	9.449	"validated"	"Christine Chan"	"chanc21@students.ecu.edu"	"20221004"	"144224"	"Actinopterygii"	"living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chordata>Craniata>Vertebrata>Gnathostomata>Actinopterygii"	33.833333333333336	-78.33333333333334	7526.0	151.32	49.031	120.0	80.0	243.0	61.95	124.73	59.31	119.17	563.41	438.0	3877.0	118.0	199.0	184.4	52.0	119.4	0.298	219.2	1138797.0	135.0	0.585	-0.986	0.0	439.0	3877.0	7526.0	1.134	238.0	0.418	112.0	134.0	191.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.663	4.805	6.0	6.0	630.0	10195.0	68.173	3.113	1.0	97.88973804069983	3.5384615384615383	163.0	-1.2854739203589458	6.708203932499369	32.3817076394396	30.061349693251532	6.489724906717423	2.5244222994158356	2.5707762557077625	3.0597826086956523	0.29837146611708754	0.07732575158096078	"sp061421_sta_wa_l_a"	"nan"	"cw"	"tom_cat"	"dredge"	"wa"	"9.449"	"nan"	"nan"	"2"	"2"	"dmb"	"335"	"0.2827"	"9.449"	"1.0e-8"	"60.1302922"	"nan"	"1"	"2"	"1111"	"nan"	"10"	"1"	"6"	"45"	"0"	"1"	"nan"	"zooprocess_sp061421_sta_wa_l_a"	"20221004"	"094800"	"7.21_picheral_cnrs"	"2400"	"86"	"1.4971"	"20220502_1252_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"nan"	"zooprocess_pid_to_ecotaxa_7.26_2017/12/01"	"l_a_sp061421_sta_wa_l_a"	"zooscan"	"850"	"999999"	"16"	"motoda"	"hydroptic_v2"	"vuescan8.4.57"	"cw"	"zooscan"	"20220502"	"145300"	"4"	"3"	"2"	"3"	"3"	"1"	"30160"	"48912"	"5184"	"1578"	"manual"	"yes"	"385"	"32163"	"1.8"	"1.15"	"27968"
"sp061421_sta_wa_l_a_l_a_1_26"	33.833333333333336	-78.33333333333334	"20210614"	"213800"	"http://www.zooscan.obs-vlfr.fr//"	1e-08	9.449	"validated"	"Christine Chan"	"chanc21@students.ecu.edu"	"20221009"	"042936"	"badfocus<artefact"	"not-living>artefact>badfocus"	33.833333333333336	-78.33333333333334	2594.0	236.33	4.823	242.0	222.0	246.0	31.26	30.77	31.27	30.75	379.57	4527.0	4255.0	63.0	62.0	57.8	57.1	147.3	0.226	68.0	613043.0	237.0	-0.316	-0.858	1.54	4546.0	4255.0	2554.0	1.228	518.0	0.525	232.0	236.0	239.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.967	2.009	2.0	2.0	246.0	3143.0	312.043	1.855	1.0	57.46984756411846	1.0175438596491229	24.0	-0.6748080949057906	0.0	2.115685693733339	20.833333333333336	7.519226205211347	1.3455457419851884	5.588235294117647	6.551724137931035	0.2222611533869344	0.0	"sp061421_sta_wa_l_a"	"nan"	"cw"	"tom_cat"	"dredge"	"wa"	"9.449"	"nan"	"nan"	"2"	"2"	"dmb"	"335"	"0.2827"	"9.449"	"1.0e-8"	"60.1302922"	"nan"	"1"	"2"	"1111"	"nan"	"10"	"1"	"6"	"45"	"0"	"1"	"nan"	"zooprocess_sp061421_sta_wa_l_a"	"20221004"	"094800"	"7.21_picheral_cnrs"	"2400"	"86"	"1.4971"	"20220502_1252_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"nan"	"zooprocess_pid_to_ecotaxa_7.26_2017/12/01"	"l_a_sp061421_sta_wa_l_a"	"zooscan"	"850"	"999999"	"16"	"motoda"	"hydroptic_v2"	"vuescan8.4.57"	"cw"	"zooscan"	"20220502"	"145300"	"4"	"3"	"2"	"3"	"3"	"1"	"30160"	"48912"	"5184"	"1578"	"manual"	"yes"	"385"	"32163"	"1.8"	"1.15"	"27968"
"sp061421_sta_wa_l_a_l_a_1_27"	33.833333333333336	-78.33333333333334	"20210614"	"213800"	"http://www.zooscan.obs-vlfr.fr//"	1e-08	9.449	"validated"	"Christine Chan"	"chanc21@students.ecu.edu"	"20221009"	"042936"	"badfocus<artefact"	"not-living>artefact>badfocus"	33.833333333333336	-78.33333333333334	1708.0	239.01	2.94	238.0	231.0	248.0	26.87	28.99	26.86	28.98	316.32	8607.0	4279.0	54.0	56.0	48.0	45.3	114.1	0.215	56.6	408223.0	239.0	-0.109	-0.368	3.69	8643.0	4279.0	1645.0	1.244	374.0	0.443	236.0	238.0	240.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.232	2.283	2.0	2.0	216.0	2167.0	189.522	4.605	1.0	46.63360529068772	1.0666666666666667	17.0	-1.1223470661672934	0.0	1.2551776076314798	17.647058823529413	7.791196029000299	1.4053739672563832	5.543859649122807	6.583333333333333	0.20701489805941392	0.0	"sp061421_sta_wa_l_a"	"nan"	"cw"	"tom_cat"	"dredge"	"wa"	"9.449"	"nan"	"nan"	"2"	"2"	"dmb"	"335"	"0.2827"	"9.449"	"1.0e-8"	"60.1302922"	"nan"	"1"	"2"	"1111"	"nan"	"10"	"1"	"6"	"45"	"0"	"1"	"nan"	"zooprocess_sp061421_sta_wa_l_a"	"20221004"	"094800"	"7.21_picheral_cnrs"	"2400"	"86"	"1.4971"	"20220502_1252_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"nan"	"zooprocess_pid_to_ecotaxa_7.26_2017/12/01"	"l_a_sp061421_sta_wa_l_a"	"zooscan"	"850"	"999999"	"16"	"motoda"	"hydroptic_v2"	"vuescan8.4.57"	"cw"	"zooscan"	"20220502"	"145300"	"4"	"3"	"2"	"3"	"3"	"1"	"30160"	"48912"	"5184"	"1578"	"manual"	"yes"	"385"	"32163"	"1.8"	"1.15"	"27968"
"sp061421_sta_wa_l_a_l_a_1_28"	33.833333333333336	-78.33333333333334	"20210614"	"213800"	"http://www.zooscan.obs-vlfr.fr//"	1e-08	9.449	"validated"	"Christine Chan"	"chanc21@students.ecu.edu"	"20221004"	"144743"	"Actinopterygii"	"living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chordata>Craniata>Vertebrata>Gnathostomata>Actinopterygii"	33.833333333333336	-78.33333333333334	68723.0	121.41	60.009	70.0	36.0	245.0	155.57	399.98	163.81	383.27	2697.32	6123.0	4417.0	405.0	746.0	468.9	186.6	105.4	0.119	749.6	8343396.0	96.0	0.844	-0.731	0.03	6383.0	4417.0	68704.0	1.12	2236.0	3.906	73.0	95.0	164.0	0.0	0.0	8.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.195	6.71	8.0	8.0	2298.0	188076.0	127.773	2.434	1.0	295.80541109458187	2.5080213903743314	209.0	-1.4470202552394333	18.788294228055936	49.41932295527551	28.708133971291865	10.289397259855532	2.8613451779353536	3.596	5.750533049040512	0.1186943356209838	0.07167972678810465	"sp061421_sta_wa_l_a"	"nan"	"cw"	"tom_cat"	"dredge"	"wa"	"9.449"	"nan"	"nan"	"2"	"2"	"dmb"	"335"	"0.2827"	"9.449"	"1.0e-8"	"60.1302922"	"nan"	"1"	"2"	"1111"	"nan"	"10"	"1"	"6"	"45"	"0"	"1"	"nan"	"zooprocess_sp061421_sta_wa_l_a"	"20221004"	"094800"	"7.21_picheral_cnrs"	"2400"	"86"	"1.4971"	"20220502_1252_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"nan"	"zooprocess_pid_to_ecotaxa_7.26_2017/12/01"	"l_a_sp061421_sta_wa_l_a"	"zooscan"	"850"	"999999"	"16"	"motoda"	"hydroptic_v2"	"vuescan8.4.57"	"cw"	"zooscan"	"20220502"	"145300"	"4"	"3"	"2"	"3"	"3"	"1"	"30160"	"48912"	"5184"	"1578"	"manual"	"yes"	"385"	"32163"	"1.8"	"1.15"	"27968"
"sp061421_sta_wa_l_a_l_a_1_29"	33.833333333333336	-78.33333333333334	"20210614"	"213800"	"http://www.zooscan.obs-vlfr.fr//"	1e-08	9.449	"validated"	"Christine Chan"	"chanc21@students.ecu.edu"	"20221129"	"141240"	"badfocus<artefact"	"not-living>artefact>badfocus"	33.833333333333336	-78.33333333333334	713.0	241.71	1.884	243.0	235.0	248.0	23.68	18.44	23.68	18.44	281.16	8149.0	4451.0	41.0	35.0	34.0	26.7	32.7	0.113	43.7	172336.0	242.0	-0.358	0.572	11.36	8178.0	4451.0	632.0	1.243	243.0	0.243	239.0	241.0	242.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.231	2.363	3.0	3.0	147.0	1097.0	282.489	2.632	1.0	30.130048048354833	1.2592592592592593	13.0	-0.93740685543964	0.0	0.8274378387323651	15.384615384615385	11.177579842669006	1.750226025186606	6.386363636363637	8.264705882352942	0.10058061863799847	0.0	"sp061421_sta_wa_l_a"	"nan"	"cw"	"tom_cat"	"dredge"	"wa"	"9.449"	"nan"	"nan"	"2"	"2"	"dmb"	"335"	"0.2827"	"9.449"	"1.0e-8"	"60.1302922"	"nan"	"1"	"2"	"1111"	"nan"	"10"	"1"	"6"	"45"	"0"	"1"	"nan"	"zooprocess_sp061421_sta_wa_l_a"	"20221004"	"094800"	"7.21_picheral_cnrs"	"2400"	"86"	"1.4971"	"20220502_1252_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"nan"	"zooprocess_pid_to_ecotaxa_7.26_2017/12/01"	"l_a_sp061421_sta_wa_l_a"	"zooscan"	"850"	"999999"	"16"	"motoda"	"hydroptic_v2"	"vuescan8.4.57"	"cw"	"zooscan"	"20220502"	"145300"	"4"	"3"	"2"	"3"	"3"	"1"	"30160"	"48912"	"5184"	"1578"	"manual"	"yes"	"385"	"32163"	"1.8"	"1.15"	"27968"
"sp061421_sta_wa_l_a_l_a_1_30"	33.833333333333336	-78.33333333333334	"20210614"	"213800"	"http://www.zooscan.obs-vlfr.fr//"	1e-08	9.449	"validated"	"Christine Chan"	"chanc21@students.ecu.edu"	"20221129"	"141240"	"badfocus<artefact"	"not-living>artefact>badfocus"	33.833333333333336	-78.33333333333334	1678.0	239.45	2.799	242.0	230.0	246.0	25.85	25.43	25.85	25.43	306.62	7614.0	4540.0	53.0	50.0	47.3	45.2	136.0	0.224	54.8	401792.0	240.0	-0.373	-0.501	3.64	7640.0	4540.0	1617.0	1.248	377.0	0.445	236.0	239.0	241.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.969	2.019	2.0	3.0	202.0	2048.0	248.245	3.385	1.0	46.2222452512381	1.0444444444444445	16.0	-0.6931216931216951	0.0	1.2528711630820633	18.75	7.634548625485605	1.367753011080483	5.581818181818182	6.531914893617022	0.2155972082825153	0.0	"sp061421_sta_wa_l_a"	"nan"	"cw"	"tom_cat"	"dredge"	"wa"	"9.449"	"nan"	"nan"	"2"	"2"	"dmb"	"335"	"0.2827"	"9.449"	"1.0e-8"	"60.1302922"	"nan"	"1"	"2"	"1111"	"nan"	"10"	"1"	"6"	"45"	"0"	"1"	"nan"	"zooprocess_sp061421_sta_wa_l_a"	"20221004"	"094800"	"7.21_picheral_cnrs"	"2400"	"86"	"1.4971"	"20220502_1252_background_large_manual.tif"	"6.15_2009/10/25_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"include"	"nan"	"zooprocess_pid_to_ecotaxa_7.26_2017/12/01"	"l_a_sp061421_sta_wa_l_a"	"zooscan"	"850"	"999999"	"16"	"motoda"	"hydroptic_v2"	"vuescan8.4.57"	"cw"	"zooscan"	"20220502"	"145300"	"4"	"3"	"2"	"3"	"3"	"1"	"30160"	"48912"	"5184"	"1578"	"manual"	"yes"	"385"	"32163"	"1.8"	"1.15"	"27968"
